g,d.parameters.campaign,d.parameters.locationSurrounding,d.parameters.team,d.parameters.motive,d.parameters.targetGroup,d.coordinates._latitude,d.coordinates._longitude,d.deletedAt._seconds,d.deletedAt._nanoseconds,d.createdBy,d.uuid,d.createdAt._seconds,d.createdAt._nanoseconds,d.location._latitude,d.location._longitude,d.removedBy,d.updatedAt._seconds,d.updatedAt._nanoseconds,d.updatedBy,d.state,l._latitude,l._longitude,d.deletedBy,campaign
u1x0g7egks,Bürgerschaftswahl Hamburg,['U-Bahn'],,Philipp + Philipp,"['Fußgänger', 'Autofahrer', 'Radfahrer']",53.58914269001039,9.991918746381998,1583140488.0,172000000.0,ldaWw8gOw5OcDZqmK1RFIveUzgg1,283c940d-a30c-487a-9545-1e4d15f76282,1579966823,125000000,53.58914269001039,9.991918746381998,ldaWw8gOw5OcDZqmK1RFIveUzgg1,1579966823,125000000,ldaWw8gOw5OcDZqmK1RFIveUzgg1,removed,53.58914269001039,9.991918746381998,,Bürgerschaftswahl Hamburg
u0zezu35xb,Bamberg,,,,"['Fußgänger', 'Radfahrer', 'Autofahrer']",49.90187781678848,10.889162588864565,1584717916.0,341000000.0,p8FwinOrUVeU9lpbFVdFkwXVOwb2,2852caeb-8a80-4497-a2c0-fec5909fc532,1581727659,718000000,49.90187781678848,10.889162588864565,PxZBcJclagaEOFrxqEjIjIcq3zK2,1581727659,718000000,p8FwinOrUVeU9lpbFVdFkwXVOwb2,removed,49.90187781678848,10.889162588864565,,Bamberg
u2838smn05,['Kommunalwahl München 2020'],,,Mobilität + Umwelt,['Fußgänger'],48.10056792290226,11.630411501973867,,,RtMB3Ma6kPUKZBOTlvFsR0irkRf1,285a889b-f2f4-41a0-9d79-ead8456191b1,1578235404,322000000,,,,1578235404,322000000,RtMB3Ma6kPUKZBOTlvFsR0irkRf1,active,48.10056792290226,11.630411501973867,,Kommunalwahl München 2020
u0zgbeph0j,Bamberg,,,Mobilität + Umwelt,"['Autofahrer', 'Fußgänger', 'Radfahrer']",49.8951274412451,10.93002738431096,1584563352.0,764000000.0,ExdY6DG9uOhTGhfTxzOINcdhKup1,2863d66b-81d1-46fc-af22-a01c682f3e60,1581752182,733000000,49.8951274412451,10.93002738431096,ExdY6DG9uOhTGhfTxzOINcdhKup1,1581752182,734000000,ExdY6DG9uOhTGhfTxzOINcdhKup1,removed,49.8951274412451,10.93002738431096,,Bamberg
u1x0dhgmec,Bürgerschaftswahl Hamburg,,Altona 1,Verkehr + Patrick/Mira,,53.55243787145684,9.936267603188753,1582016899.0,919000000.0,dfEvUvtCz9SxbB4v6TEbfJHPXml1,2885a843-f22f-4c4d-a08a-a18f0096126b,1579905380,261000000,53.55243787145684,9.936267603188753,dfEvUvtCz9SxbB4v6TEbfJHPXml1,1579905380,262000000,dfEvUvtCz9SxbB4v6TEbfJHPXml1,removed,53.55243787145684,9.936267603188753,,Bürgerschaftswahl Hamburg
u281zmbe48,,,,,,48.15222188614176,11.569407675415277,,,HgM385Ff84YmItF4qjVY8OGvuih2,28a9ce4f-242e-4ba5-b30f-b6dd34f05d8c,1581277152,935000000,,,,1581277152,935000000,HgM385Ff84YmItF4qjVY8OGvuih2,active,48.15222188614176,11.569407675415277,,nan
u1x09vmf9k,Bürgerschaftswahl Hamburg,,Altona 1,Verkehr + Patrick/Mira,,53.554682783102606,9.92861157283187,1582974453.0,293000000.0,dfEvUvtCz9SxbB4v6TEbfJHPXml1,28b8ac9d-ab89-4a41-9a66-40907abd9d98,1579911903,647000000,53.554682783102606,9.92861157283187,zMZXSe2xtOVciEXqThvtAJfx87p2,1579911903,648000000,dfEvUvtCz9SxbB4v6TEbfJHPXml1,removed,53.554682783102606,9.92861157283187,,Bürgerschaftswahl Hamburg
u1x0ff3zwp,Bürgerschaftswahl Hamburg,"['Straße', 'Einkaufen', 'Wohnen']",Liste 312,Verkehr + Hafen,"['Autofahrer', 'Fußgänger', 'Radfahrer']",53.58302215398946,9.967267569154501,1583582768.0,356000000.0,k9Q9No2bdibXe4rU2TsNWrqMMp63,28c0e17a-59e7-4968-bc4f-8156e3f7fb2f,1579950049,331000000,53.58302215398946,9.967267569154501,dVaXof7yXsP8JWDWkUkT29lQWzs2,1579950049,331000000,k9Q9No2bdibXe4rU2TsNWrqMMp63,removed,53.58302215398946,9.967267569154501,,Bürgerschaftswahl Hamburg
u281ufq6we,Kommunalwahl München 2020,"['Straße', 'Bus']",FCA,Wohnen + E-Behörden,"['Radfahrer', 'Autofahrer']",48.132924616666685,11.46760543808341,,,mxXSkkpg2WSMvBp2OPyQ09DHeGk2,28cf8ae8-f807-4a07-8af5-8f8356721a80,1581763883,630000000,,,,1581763883,631000000,mxXSkkpg2WSMvBp2OPyQ09DHeGk2,active,48.132924616666685,11.46760543808341,,Kommunalwahl München 2020
u1wbpmdjmp,Bürgerschaftswahl Hamburg,,,Hafen + Wohnen,,53.46865290549989,9.813758041709661,1582978093.0,108000000.0,nLp6yL09kLYy4XDxIb4kMjer8RX2,28d7d195-3e27-4992-a515-c16613c03f36,1580037961,209000000,53.46865290549989,9.813758041709661,nLp6yL09kLYy4XDxIb4kMjer8RX2,1580037961,210000000,nLp6yL09kLYy4XDxIb4kMjer8RX2,removed,53.46865290549989,9.813758041709661,,Bürgerschaftswahl Hamburg
u1x0v0gyyz,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen']",,Verkehr + Wohnen,"['Autofahrer', 'Fußgänger', 'U-bahn']",53.574657112227456,10.068924631923437,1583513910.0,729000000.0,YAT3giGPyJV5yfNyiCo54chlK4g2,28dd00c1-cc55-4342-a8f8-e3a469e06589,1579907749,157000000,53.574657112227456,10.068924631923437,EMn8AUHdI5cbQIYITA1swmDqm9q1,1579907749,158000000,YAT3giGPyJV5yfNyiCo54chlK4g2,removed,53.574657112227456,10.068924631923437,,Bürgerschaftswahl Hamburg
u1x0euufsz,Bürgerschaftswahl Hamburg,"['Straße', 'Firma', 'Bus']",Team Bremen,Verkehr + Hafen,"['Autofahrer', 'Radfahrer', 'Fußgänger']",53.55195261066817,10.015275422483683,1582981519.0,595000000.0,xW9bqnosG2NgXnGYbMAwBecBkoZ2,28de6dc9-b378-45b6-8222-79aeca47a95d,1580040661,722000000,53.55195261066817,10.015275422483683,FvMZqZ9ggTTgblDN9ueBSC99Lw23,1580040661,722000000,xW9bqnosG2NgXnGYbMAwBecBkoZ2,removed,53.55195261066817,10.015275422483683,,Bürgerschaftswahl Hamburg
u1x0d5g99e,Bürgerschaftswahl Hamburg,,Altona 1,Verkehr + Wohnen,,53.54626653406122,9.93651570752263,1581030633.0,680000000.0,dfEvUvtCz9SxbB4v6TEbfJHPXml1,28e1a01c-d79b-478c-aded-779e4c0931e5,1580041011,978000000,53.54626653406122,9.93651570752263,dfEvUvtCz9SxbB4v6TEbfJHPXml1,1580041011,979000000,dfEvUvtCz9SxbB4v6TEbfJHPXml1,removed,53.54626653406122,9.93651570752263,,Bürgerschaftswahl Hamburg
u284ngbrhf,Kommunalwahl München 2020,,,,,48.18587912328016,11.547179538756609,,,ihPzNAGmQdatZW7rFD8q3cNubuS2,28f4b8d5-0d70-438b-bbac-10c9a54eb9e8,1580997246,823000000,,,,1580997246,823000000,ihPzNAGmQdatZW7rFD8q3cNubuS2,active,48.18587912328016,11.547179538756609,,Kommunalwahl München 2020
u2860bc74c,Kommunalwahl München 2020,['Freizeit '],Team Felix S.,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.16870774276872,11.636362317949533,,,WXScAn7vj5Rwikf3JuMRQbZ6HQK2,28f8f60e-31ff-4050-8886-fd4e6ab77856,1578147419,615000000,,,,1578147419,747000000,WXScAn7vj5Rwikf3JuMRQbZ6HQK2,active,48.16870774276872,11.636362317949533,,Kommunalwahl München 2020
u283b4c1u0,Kommunalwahl München 2020,"['Straße', 'Wohnen']",,Wohnen + E-Behörden,['Fußgänger'],48.13552649599015,11.603113319724798,,,GYM0k2tLEic5F6s88sbEzJYKrSC2,290241dc-f5c2-4a81-aa50-6892e11d1179,1582971350,76000000,,,,1582971350,76000000,GYM0k2tLEic5F6s88sbEzJYKrSC2,active,48.13552649599015,11.603113319724798,,Kommunalwahl München 2020
u1x116pbh9,Bürgerschaftswahl Hamburg,['Straße'],,Hafen + Wohnen,"['Fußgänger', 'Autofahrer', 'Radfahrer']",53.6242782225738,9.909522626549006,1583576131.0,525000000.0,TWUUiTsQOHQ8k67Qq0gXaF0X2UJ3,29137910-055b-4ad2-b364-93f56bf1db03,1580055498,692000000,53.6242782225738,9.909522626549006,dVaXof7yXsP8JWDWkUkT29lQWzs2,1580055498,692000000,TWUUiTsQOHQ8k67Qq0gXaF0X2UJ3,removed,53.6242782225738,9.909522626549006,,Bürgerschaftswahl Hamburg
u1x0fk2kdt,Bürgerschaftswahl Hamburg,"['Straße', 'Freizeit ', 'U-Bahn']",,Hafen + Wohnen,"['Fußgänger', 'Autofahrer', 'Radfahrer']",53.59348295329386,9.943082761019468,1583581078.0,655000000.0,TWUUiTsQOHQ8k67Qq0gXaF0X2UJ3,29147c2d-839d-4054-8a55-bf4b03447a2f,1579950923,866000000,53.59348295329386,9.943082761019468,dVaXof7yXsP8JWDWkUkT29lQWzs2,1579950923,867000000,TWUUiTsQOHQ8k67Qq0gXaF0X2UJ3,removed,53.59348295329386,9.943082761019468,,Bürgerschaftswahl Hamburg
u281ufg1vv,Kommunalwahl München 2020,"['Straße', 'Wohnen', 'Bus']",,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.13555291085042,11.463107038289309,,,GYM0k2tLEic5F6s88sbEzJYKrSC2,291da112-b7bb-4e10-bb24-3dad4bb5947a,1582462084,871000000,,,,1582462084,872000000,GYM0k2tLEic5F6s88sbEzJYKrSC2,active,48.13555291085042,11.463107038289309,,Kommunalwahl München 2020
u281w2dt99,Kommunalwahl München 2020,"['S-Bahn', 'Straße', 'Bus']",,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.07987105179899,11.528166364878416,,,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,29285e41-d4ee-40b5-8a90-340d7da9f987,1578828904,308000000,,,,1578828904,308000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,active,48.07987105179899,11.528166364878416,,Kommunalwahl München 2020
u281wnft18,Kommunalwahl München 2020,['Straße'],,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer']",48.11411152513499,11.517176348716019,1584293812.0,32000000.0,hwNroO7acGNWB8kkJ0jR1mpOt883,293e32da-6454-4f9f-9a54-b2b288c1a243,1583064887,167000000,48.11411152513499,11.517176348716019,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,1583064887,167000000,hwNroO7acGNWB8kkJ0jR1mpOt883,removed,48.11411152513499,11.517176348716019,,Kommunalwahl München 2020
u281t4rc7h,Kommunalwahl München 2020,"['Bus', 'U-Bahn']",,Mobilität + Umwelt,['Fußgänger'],48.08876874433151,11.48050619289279,1584785806.0,483000000.0,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,293e5010-c8a9-4705-8f83-ca20f3f7d5bf,1578243244,500000000,48.08876874433151,11.48050619289279,HgM385Ff84YmItF4qjVY8OGvuih2,1578243244,500000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,removed,48.08876874433151,11.48050619289279,,Kommunalwahl München 2020
u1x0dh476w,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen']",Altona 2,Hafen + Patrick/Mira,"['Radfahrer', 'Autofahrer', 'Fußgänger']",53.547957768074355,9.934848379343748,1582971258.0,652000000.0,zMZXSe2xtOVciEXqThvtAJfx87p2,2940b022-ef7e-4d80-93b2-548d5fe0329d,1580039850,185000000,53.547957768074355,9.934848379343748,zMZXSe2xtOVciEXqThvtAJfx87p2,1580039850,185000000,zMZXSe2xtOVciEXqThvtAJfx87p2,removed,53.547957768074355,9.934848379343748,,Bürgerschaftswahl Hamburg
u2838xbp3g,Kommunalwahl München 2020,['Wohnen'],,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer']",48.1200097850263,11.623612772673368,1584450833.0,284000000.0,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,2947da2d-4ae7-4b82-af10-706a6dcd0042,1581156122,582000000,48.1200097850263,11.623612772673368,OZZUbaCHqTSvXyqQam2w1OkZZT53,1581156122,582000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,removed,48.1200097850263,11.623612772673368,,Kommunalwahl München 2020
u281xtt9rc,,['Bildung'],,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.10660891941562,11.587480064481497,1584691472.0,537000000.0,MXnc2ii9M8MA1GjBtapzdaBwUff2,295d7855-ddbb-4878-810a-4a0b1a6dae82,1578649085,409000000,48.10660891941562,11.587480064481497,MXnc2ii9M8MA1GjBtapzdaBwUff2,1578649085,410000000,MXnc2ii9M8MA1GjBtapzdaBwUff2,removed,48.10660891941562,11.587480064481497,,nan
u281uvhset,['Kommunalwahl München 2020'],"['S-Bahn', 'Einkaufen', 'Straße']",Die Hobbits,Mobilität + Umwelt,['Autofahrer'],48.14838358927343,11.465075109153986,1584471175.0,530000000.0,neq53qFDHOcsdmzELehckJ5o5rG3,297fc17b-67d4-4a92-9270-ef0f9a0f1ed1,1578235440,917000000,48.14838358927343,11.465075109153986,HWTuFmLdJIdK2BS0P8BaZXvyHNB3,1578235440,918000000,neq53qFDHOcsdmzELehckJ5o5rG3,removed,48.14838358927343,11.465075109153986,,Kommunalwahl München 2020
u1x04knr3k,Bürgerschaftswahl Hamburg,,,Hafen + Patrick/Mira,,53.46074232206297,9.951271209865808,1582982125.0,74000000.0,nLp6yL09kLYy4XDxIb4kMjer8RX2,298ed286-6093-4cae-9c2d-7982cdc35283,1579909625,842000000,53.46074232206297,9.951271209865808,nLp6yL09kLYy4XDxIb4kMjer8RX2,1579909625,842000000,nLp6yL09kLYy4XDxIb4kMjer8RX2,removed,53.46074232206297,9.951271209865808,,Bürgerschaftswahl Hamburg
u2860j2e7g,Kommunalwahl München 2020,['Straße'],,Mobilität + Umwelt,['Autofahrer'],48.19347816253803,11.602415274828672,,,hwNroO7acGNWB8kkJ0jR1mpOt883,2994e7e5-0668-4f77-844b-9797c023d723,1583078648,999000000,,,,1583078649,0,hwNroO7acGNWB8kkJ0jR1mpOt883,active,48.19347816253803,11.602415274828672,,Kommunalwahl München 2020
u0zgbs4hv1,Bamberg,,,Wohnen + E-Behörden,"['Autofahrer', 'Radfahrer']",49.900727202249726,10.923372488468885,1584699423.0,314000000.0,axlDdML78YTxE9mofKw7twDKQxK2,29a12b9b-08dc-4557-8682-b8f603d4e49a,1581737363,753000000,49.900727202249726,10.923372488468885,ZJOVmjHhlXWIKJo9StZZEeGmVly2,1581737363,754000000,axlDdML78YTxE9mofKw7twDKQxK2,removed,49.900727202249726,10.923372488468885,,Bamberg
u283bdz6nx,[],,,Mobilität + Umwelt,"['Radfahrer', 'Fußgänger', 'Autofahrer']",48.135608635384216,11.633781027048826,1583069454.0,958000000.0,OZZUbaCHqTSvXyqQam2w1OkZZT53,29a55572-e4cc-416f-9749-77584e9a07ad,1578330460,918000000,48.135608635384216,11.633781027048826,OZZUbaCHqTSvXyqQam2w1OkZZT53,1578330460,918000000,OZZUbaCHqTSvXyqQam2w1OkZZT53,removed,48.135608635384216,11.633781027048826,,
u1x1tcqd8y,Bürgerschaftswahl Hamburg 2020,,,MUSS ENTFERNT WERDEN,,53.70850196775875,10.105400998145342,1580129550.0,687000000.0,vRs7bqLgbaZOrY9viLatNAzZrgD2,29a85bc1-3814-456e-b07e-e3c19eb90db7,1580116846,569000000,53.70850196775875,10.105400998145342,,1580116872,647000000,vRs7bqLgbaZOrY9viLatNAzZrgD2,deleted,53.70850196775875,10.105400998145342,vRs7bqLgbaZOrY9viLatNAzZrgD2,Bürgerschaftswahl Hamburg 2020
u0zgbd07ym,Bamberg,,,Wohnen + E-Behörden,"['Autofahrer', 'Fußgänger', 'Radfahrer']",49.889590016695614,10.921030919998884,1584562727.0,151000000.0,ExdY6DG9uOhTGhfTxzOINcdhKup1,29c3b70e-540a-49ac-becb-b40a5851f644,1581722077,93000000,49.889590016695614,10.921030919998884,ExdY6DG9uOhTGhfTxzOINcdhKup1,1581722077,93000000,ExdY6DG9uOhTGhfTxzOINcdhKup1,removed,49.889590016695614,10.921030919998884,,Bamberg
u0zez87ker,Bamberg,,,Mobilität + Umwelt,['Autofahrer'],49.880115859046214,10.881075728684664,1584525543.0,204000000.0,PxZBcJclagaEOFrxqEjIjIcq3zK2,29c65e64-bfad-4e15-965d-6990de116f98,1581864754,940000000,49.880115859046214,10.881075728684664,Yhr8OWCQtghwi4KTKOpvPb6hIYz2,1581864754,940000000,PxZBcJclagaEOFrxqEjIjIcq3zK2,removed,49.880115859046214,10.881075728684664,,Bamberg
u1x0bb0ekg,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen']",Altona 2,Verkehr + Verkehr,"['Radfahrer', 'Autofahrer', 'Fußgänger']",53.569913374985916,9.877600986510515,1582975711.0,751000000.0,zMZXSe2xtOVciEXqThvtAJfx87p2,29dd2f0c-8c20-4fb8-9598-9c43522ba2b6,1579911520,827000000,53.569913374985916,9.877600986510515,zMZXSe2xtOVciEXqThvtAJfx87p2,1579911520,827000000,zMZXSe2xtOVciEXqThvtAJfx87p2,removed,53.569913374985916,9.877600986510515,,Bürgerschaftswahl Hamburg
u283b14fzp,Kommunalwahl München 2020,['Straße'],,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.12612286748948,11.605648677796125,,,GYM0k2tLEic5F6s88sbEzJYKrSC2,29e55647-7573-4163-b151-5a84783a6d65,1581785284,238000000,,,,1581785284,238000000,GYM0k2tLEic5F6s88sbEzJYKrSC2,active,48.12612286748948,11.605648677796125,,Kommunalwahl München 2020
u1x04mf8zp,Bürgerschaftswahl Hamburg,,,Hafen + Wohnen,,53.46925322971205,9.946362767368555,1582982433.0,477000000.0,nLp6yL09kLYy4XDxIb4kMjer8RX2,29e9f283-eabf-44ee-876d-bdfee832fde4,1579908808,218000000,53.46925322971205,9.946362767368555,nLp6yL09kLYy4XDxIb4kMjer8RX2,1579908808,218000000,nLp6yL09kLYy4XDxIb4kMjer8RX2,removed,53.46925322971205,9.946362767368555,,Bürgerschaftswahl Hamburg
u281zxj3bu,['Kommunalwahl München 2020'],"['Wohnen', 'Freizeit ']",JaBe,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.15889271448453,11.586841028183699,1584706276.0,420000000.0,neq53qFDHOcsdmzELehckJ5o5rG3,2a0a9d56-e0db-437f-93cb-ab89cc929dfc,1578752357,923000000,48.15889271448453,11.586841028183699,rgiXeg2mLobPZNBfx8JlvkrW8xG3,1584706277,326000000,rgiXeg2mLobPZNBfx8JlvkrW8xG3,removed,48.15889271448453,11.586841028183699,,Kommunalwahl München 2020
u281xttby0,,['Bildung'],,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.10651623320832,11.58774459734559,1584690696.0,723000000.0,MXnc2ii9M8MA1GjBtapzdaBwUff2,2a0ab8a9-378c-4a7f-a624-03c3c4302e42,1578648523,358000000,48.10651623320832,11.58774459734559,MXnc2ii9M8MA1GjBtapzdaBwUff2,1578648523,358000000,MXnc2ii9M8MA1GjBtapzdaBwUff2,removed,48.10651623320832,11.58774459734559,,nan
u0zgb3crn1,Bamberg,,,Kandidaten,['Kandidaten'],49.88875224349398,10.911398269236088,1584613422.0,485000000.0,hOniEUN9VtT1rLt17ERT94oYr3q1,2a1791ee-eeb0-4bb4-b31c-e537d2eda80d,1583519250,505000000,49.88875224349398,10.911398269236088,ExdY6DG9uOhTGhfTxzOINcdhKup1,1583519250,505000000,hOniEUN9VtT1rLt17ERT94oYr3q1,removed,49.88875224349398,10.911398269236088,,Bamberg
u2838vp0sq,Kommunalwahl München 2020,['Firma'],Team Fußbus,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer']",48.10375624202426,11.644322108477354,,,neq53qFDHOcsdmzELehckJ5o5rG3,2a25a303-1532-449c-b86c-d609240ff474,1578154805,602000000,,,,1578154805,677000000,neq53qFDHOcsdmzELehckJ5o5rG3,active,48.10375624202426,11.644322108477354,,Kommunalwahl München 2020
u281ww0r3w,Kommunalwahl München 2020,,,Mobilität + Umwelt,,48.11040784666207,11.536053400486708,1584353499.0,461000000.0,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,2a2b6eaf-4e61-478e-a0a6-528586778731,1578821278,69000000,48.11040784666207,11.536053400486708,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,1578821278,69000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,removed,48.11040784666207,11.536053400486708,,Kommunalwahl München 2020
u1x055x9kn,Bürgerschaftswahl Hamburg 2020,,,Verkehr + Wohnen,,53.45697723615936,9.986057449132204,1582988024.0,972000000.0,vRs7bqLgbaZOrY9viLatNAzZrgD2,2a2c1b47-cfe4-4abc-81d5-a64aa27851d0,1580151579,364000000,53.45697723615936,9.986057449132204,nLp6yL09kLYy4XDxIb4kMjer8RX2,1580151579,364000000,vRs7bqLgbaZOrY9viLatNAzZrgD2,removed,53.45697723615936,9.986057449132204,,Bürgerschaftswahl Hamburg 2020
u281yb15qe,Kommunalwahl München 2020,['Freizeit '],Team Felix S.,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.12069600808497,11.548287626355886,,,WXScAn7vj5Rwikf3JuMRQbZ6HQK2,2a30dff0-012a-4f41-a73c-fce50259afa4,1578218990,951000000,,,,1578218990,952000000,WXScAn7vj5Rwikf3JuMRQbZ6HQK2,active,48.12069600808497,11.548287626355886,,Kommunalwahl München 2020
u281z1rr48,Kommunalwahl München 2020,"['Straße', 'Wohnen', 'Freizeit ']",Lorenz,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer']",48.128185773062356,11.567689385265112,,,tCMUd3qv8zOXL7Kt7S46c6ELoGJ2,2a344322-1d8d-42f4-99db-a9cf60c6baf3,1581775234,808000000,,,,1581775234,809000000,tCMUd3qv8zOXL7Kt7S46c6ELoGJ2,active,48.128185773062356,11.567689385265112,,Kommunalwahl München 2020
u1x02gbf36,Bürgerschaftswahl Hamburg,,,Wohnen,,53.50244364637918,9.877796452492476,1582967657.0,633000000.0,nLp6yL09kLYy4XDxIb4kMjer8RX2,2a45bbeb-2ce3-4f49-8a12-d1e26d2c12d8,1580043324,215000000,53.50244364637918,9.877796452492476,nLp6yL09kLYy4XDxIb4kMjer8RX2,1580043324,215000000,nLp6yL09kLYy4XDxIb4kMjer8RX2,removed,53.50244364637918,9.877796452492476,,Bürgerschaftswahl Hamburg
u1x0eq6m0j,Bürgerschaftswahl Hamburg,['Straße'],,Verkehr + Verkehr,"['Autofahrer', 'Fußgänger']",53.560609167498484,9.989663008600473,1579892534.0,683000000.0,YIW7jL69KyQ31PHghcj9sZaW0dH2,2a52ba6b-9f9c-4c39-9978-673565a75fa9,1579891033,625000000,53.560609167498484,9.989663008600473,,1579891033,625000000,YIW7jL69KyQ31PHghcj9sZaW0dH2,deleted,53.560609167498484,9.989663008600473,YIW7jL69KyQ31PHghcj9sZaW0dH2,Bürgerschaftswahl Hamburg
u283b615fg,Kommunalwahl München 2020,['Firma'],,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.131765322272635,11.614049691706896,,,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,2a5488d2-41db-479b-9b6e-7ef2576048af,1581170405,403000000,,,,1581170405,403000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,active,48.131765322272635,11.614049691706896,,Kommunalwahl München 2020
u284r0hpep,Kommunalwahl München 2020,['Straße'],Team Dachau,Mobilität + Umwelt,['Autofahrer'],48.209333962370664,11.563249323517084,1584737141.0,495000000.0,RwRvY0PtsoYOgcf3a7xxHfrV7YA3,2a5d6803-476c-4db0-9c78-8939c420c657,1578480886,253000000,48.209333962370664,11.563249323517084,HgM385Ff84YmItF4qjVY8OGvuih2,1584629565,787000000,HgM385Ff84YmItF4qjVY8OGvuih2,removed,48.209333962370664,11.563249323517084,,Kommunalwahl München 2020
u1x14knudm,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen', 'U-Bahn', 'Einkaufen']",,Verkehr + Hafen,"['Fußgänger', 'Autofahrer', 'Radfahrer']",53.63605822775028,9.951996076852083,1583579288.0,761000000.0,TWUUiTsQOHQ8k67Qq0gXaF0X2UJ3,2a75d545-5c9f-47da-924e-d5895447f462,1580041039,688000000,53.63605822775028,9.951996076852083,dVaXof7yXsP8JWDWkUkT29lQWzs2,1580041039,689000000,TWUUiTsQOHQ8k67Qq0gXaF0X2UJ3,removed,53.63605822775028,9.951996076852083,,Bürgerschaftswahl Hamburg
u1x0ehdfj9,,,,Hafen + Wohnen,,53.550459544670716,9.97959902510047,1582972403.0,172000000.0,qQjF8P3MXhSMAwaUJrARJICz3Y33,2a790453-0a7f-45ca-a6ef-4f05eda790c3,1579977781,333000000,53.550459544670716,9.97959902510047,PBGwt00TpcVaLoMXkwLAyWGPGnc2,1582972403,831000000,PBGwt00TpcVaLoMXkwLAyWGPGnc2,removed,53.550459544670716,9.97959902510047,,nan
u281wnf3b0,Kommunalwahl München 2020,['Straße'],,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.11355640247345,11.516763288527727,1584293268.0,484000000.0,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,2a8c82f6-a982-4fac-b8fb-70ca4ba8e8c7,1580912147,138000000,48.11355640247345,11.516763288527727,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,1580912147,138000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,removed,48.11355640247345,11.516763288527727,,Kommunalwahl München 2020
u1x0dhgyny,Bürgerschaftswahl Hamburg,,Altona 1,Verkehr + Wohnen,,53.55254659076191,9.937084671109915,1582016905.0,73000000.0,dfEvUvtCz9SxbB4v6TEbfJHPXml1,2aaf4774-b4f7-4411-8fe2-e423ab81e4b1,1579904589,970000000,53.55254659076191,9.937084671109915,dfEvUvtCz9SxbB4v6TEbfJHPXml1,1579904589,970000000,dfEvUvtCz9SxbB4v6TEbfJHPXml1,removed,53.55254659076191,9.937084671109915,,Bürgerschaftswahl Hamburg
u281xthvwx,Kommunalwahl München 2020,"['Essen', 'Freizeit ', 'Parkplatz', 'Freizeit']",Giesing (upper southside ;) ),Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.10462313964611,11.586393099278212,,,MXnc2ii9M8MA1GjBtapzdaBwUff2,2ac118c4-c6d6-4373-9d43-ef43ff5d6d74,1582109341,817000000,,,,1582109341,817000000,MXnc2ii9M8MA1GjBtapzdaBwUff2,active,48.10462313964611,11.586393099278212,,Kommunalwahl München 2020
u1x00nrec0,Bürgerschaftswahl Hamburg,['S-Bahn'],,Hafen + Wohnen,['Fußgänger'],53.47247779372701,9.854102488607168,1582967556.0,412000000.0,NISiXJvou2OIg0ygvLTQni8z6Gm1,2ac320c0-0cf0-4207-8234-d872a7481c2f,1580041271,426000000,53.47247779372701,9.854102488607168,nLp6yL09kLYy4XDxIb4kMjer8RX2,1580041271,426000000,NISiXJvou2OIg0ygvLTQni8z6Gm1,removed,53.47247779372701,9.854102488607168,,Bürgerschaftswahl Hamburg
